44	2	4089
44	2	4090
44	3	4091
44	3	4092
45	0	3901
45	0	3896
45	1	4093
45	2	4094
45	2	4095
45	3	4096
45	3	4097
46	0	4030
46	0	4098
46	1	4099
46	2	4100
46	3	4101
46	3	4102
47	0	3884
47	0	3889
47	1	4103
47	1	4104
47	2	4105
47	2	4106
47	3	4107
47	3	4108
48	0	3901
48	0	3896
48	1	4109
48	2	4109
48	3	4110
48	3	4111
49	0	3937
49	1	3913
49	1	4030
49	2	4112
49	3	4113
50	0	3912
50	0	3901
50	1	4114
50	2	4115
50	3	4116
50	3	4117
51	0	3895
51	0	3901
51	1	4118
51	2	4118
51	3	4119
51	3	4120
52	0	3883
52	0	3901
52	1	4121
52	2	4121
52	2	4122
52	3	4123
52	3	4124
53	0	3937
53	1	3889
53	1	3895
53	2	4125
53	3	4125
54	0	3901
54	1	4126
54	2	4127
54	3	4128
54	3	4129
55	0	3883
55	0	3889
55	1	4130
55	2	4131
55	2	4130
55	3	4132
55	3	4133
56	0	3901
56	1	4134
56	2	4135
56	2	4136
56	3	4137
56	3	4138
57	0	4139
57	1	4140
57	2	3895
57	2	3901
57	3	4141
57	3	4142
58	0	4143
58	1	4144
58	2	3901
58	2	4030
58	3	4145
59	0	3937
59	1	3883
59	1	3889
59	2	4146
59	3	4147
59	3	4148
60	0	3901
60	0	4098
60	1	4149
60	2	4150
60	2	4151
60	3	4152
60	3	4153
61	0	3901
61	1	4154
61	2	4155
61	3	4156
61	3	4157
62	0	3895
62	0	3913
62	1	4158
62	2	4159
62	2	4160
62	3	4159
62	3	4161
63	0	3895
63	0	3896
63	1	4162
63	2	4163
63	2	4164
63	3	4163
63	3	4165
64	0	3895
64	1	4166
64	2	4167
64	2	4168
64	3	4169
64	3	4170
65	0	3912
65	0	3997
65	1	4171
65	2	4171
65	2	4172
65	3	4173
65	3	4174
66	0	3901
66	1	4175
66	2	4176
66	3	4177
66	3	4178
67	0	3895
67	0	3896
67	1	4179
67	2	4180
67	2	4179
67	3	4181
67	3	4182
68	0	3895
68	1	4183
68	2	4184
68	2	4185
68	3	4184
68	3	4186
69	0	3912
69	0	3895
69	1	4187
69	2	4188
69	2	4189
69	3	4190
69	3	4191
70	0	3912
70	1	4192
70	2	4193
70	2	4194
70	3	4195
70	3	4196
71	0	3895
71	0	3901
71	1	4197
71	2	4197
71	2	4198
71	3	4199
71	3	4200
72	0	4201
72	1	3901
72	1	4069
72	2	4202
72	3	4203
72	3	4202
73	0	3901
73	0	3896
73	1	4204
73	2	4204
73	3	4205
73	3	4206
74	0	3895
74	0	3901
74	1	4207
74	2	3898
74	3	4208
74	3	4209
75	0	3912
75	0	3997
75	1	4210
75	2	4211
75	2	4212
75	3	4213
75	3	4214
76	0	4052
76	1	4215
76	2	4215
76	3	4216
76	3	4217
77	0	3937
77	1	3912
77	1	3913
77	2	4218
77	3	4218
78	0	4219
78	1	3901
78	1	4098
78	2	4220
78	3	4221
78	3	4222
79	0	4223
79	1	3889
79	1	3901
79	2	4224
79	3	4225
79	3	4224
80	0	3913
80	0	3901
80	1	4226
80	2	4227
80	3	4228
80	3	4229
81	0	3895
81	0	3901
81	1	4230
81	2	4230
81	3	4231
81	3	4232
82	0	3901
82	0	3896
82	1	4233
82	2	4234
82	2	4235
82	3	4236
82	3	4237
83	0	3895
83	0	3901
83	1	4238
83	2	4238
83	2	4239
83	3	4239
83	3	4240
84	0	3901
84	0	3896
84	1	4241
84	2	4242
84	2	4243
84	3	4244
84	3	4245
85	0	3912
85	0	3883
85	1	4246
85	2	4247
85	2	4248
85	3	4249
85	3	4250
86	0	3889
86	0	3895
86	1	4251
86	2	4252
86	2	4253
86	3	4254
86	3	4255
87	0	3895
87	1	4256
87	2	4257
87	3	4258
87	3	4259
88	0	3912
88	0	4098
88	1	4260
88	2	4155
88	3	4261
88	3	4262
89	0	3901
89	1	4263
89	2	4264
89	3	4265
89	3	4266
90	0	3901
90	0	3940
90	1	4267
90	2	4268
90	2	4045
90	3	4269
90	3	4270
91	0	3895
91	0	3940
91	1	4271
91	2	4272
91	2	4273
91	3	4272
91	3	3906
92	0	3895
92	0	3901
92	1	4274
92	2	4227
92	3	4275
92	3	4276
93	0	3912
93	0	3883
93	1	4277
93	2	4278
93	3	3985
93	3	4279
94	0	3895
94	0	3901
94	1	4280
94	2	4280
94	3	4281
94	3	4282
95	0	4018
95	1	3913
95	1	3901
95	2	4283
95	3	4283
96	0	3912
96	0	4098
96	1	4083
96	2	4083
96	3	4284
96	3	4285
97	0	4052
97	1	4286
97	3	4286
97	3	4287
98	0	3901
98	0	4098
98	1	4288
98	2	4289
98	2	4290
98	3	3915
98	3	4291
99	0	3883
99	0	3895
99	1	4292
99	2	4293
99	2	4292
99	3	4294
99	3	4295
100	0	3895
100	1	4296
100	2	4297
100	2	4298
100	3	4299
100	3	4300
101	0	4030
101	0	3997
101	1	4301
101	2	4302
101	3	4303
101	3	4304
102	0	3895
102	1	4305
102	2	4306
102	2	4307
102	3	4307
102	3	4308
103	0	3937
103	1	3901
103	1	3896
103	2	4309
103	3	4310
103	3	4311
104	0	3895
104	0	3901
104	1	4312
104	2	4312
104	3	4313
104	3	4314
105	0	3883
105	0	3889
105	1	4315
105	1	4316
105	2	4317
105	2	4318
105	3	4319
105	3	4320
106	0	4052
106	1	4321
106	3	4322
106	3	4323
107	0	3895
107	0	3901
107	1	4324
107	2	4325
107	3	4326
107	3	4327
108	0	3912
108	0	3901
108	1	4328
108	2	4329
108	3	4330
108	3	4331
109	0	3913
109	0	3901
109	1	3960
109	2	4290
109	3	4332
109	3	4333
110	0	3912
110	0	3883
110	1	4334
110	2	4335
110	2	4336
110	3	4337
110	3	4338
111	0	3901
111	0	4030
111	1	4339
111	2	4340
111	2	4222
111	3	4341
111	3	4342
112	0	3901
112	1	4343
112	2	4344
112	2	4345
112	3	4346
112	3	4347
113	0	4144
113	1	3895
113	2	4348
113	3	4349
114	0	4052
114	1	4350
114	2	4350
114	2	4351
114	3	4280
114	3	4352
115	0	3937
115	1	3913
115	1	3901
115	2	4353
115	3	4354
115	3	4353
116	0	3895
116	0	3896
116	1	4355
116	2	4355
116	2	4356
116	3	4357
116	3	4358
117	0	4359
117	1	3895
117	2	4360
117	3	4360
117	3	4361
118	0	3883
118	0	3895
118	1	4362
118	2	4363
118	3	4364
118	3	4365
119	0	4366
119	1	3901
119	2	4026
119	3	4367
119	3	4026
120	0	3895
120	0	3896
120	1	4368
120	2	4369
120	2	4370
120	3	4272
120	3	4371
121	0	3901
121	0	4030
121	1	4372
121	2	4372
121	3	4373
121	3	4374
122	0	4375
122	1	4376
122	2	3901
122	3	4377
123	0	3895
123	1	4378
123	2	4378
123	3	4379
123	3	4380
124	0	4381
124	1	3883
124	1	3889
124	2	4382
124	3	4383
124	3	4384
125	0	4385
125	1	3901
125	2	4386
125	3	4387
125	3	4386
126	0	4052
126	1	4388
126	2	4389
126	2	4388
126	3	4390
126	3	4391
127	0	3895
127	0	3896
127	1	4392
127	2	4392
127	3	4393
127	3	4394
128	0	3901
128	1	4395
128	2	4395
128	3	4396
128	3	4397
129	0	3901
129	0	3896
129	1	4398
129	2	4399
129	2	4400
129	3	4401
129	3	4402
130	0	4098
130	1	4403
130	2	4404
130	3	4405
130	3	4304
131	0	3895
131	0	3901
131	1	4406
131	2	4406
131	3	4407
131	3	4408
132	0	4052
132	1	4409
132	3	4410
132	3	4411
133	0	3895
133	1	4412
133	2	4413
133	2	4414
133	3	4415
133	3	4416
134	0	4052
134	1	4417
134	2	4417
134	3	4418
134	3	4419
135	0	4052
135	1	4420
135	2	4420
135	3	4421
135	3	4422
136	0	3937
136	1	3901
136	2	4423
136	3	4423
136	3	4424
137	0	3912
137	0	3901
137	1	4425
137	2	4425
137	2	4426
137	3	4427
137	3	4428
138	0	3901
138	0	3896
138	1	4429
138	2	4430
138	2	4431
138	3	4432
138	3	4433
139	0	4219
139	1	3895
139	2	4434
139	3	4435
139	3	4436
140	0	3901
140	1	4437
140	2	4437
140	3	4438
140	3	4439
141	0	3901
141	1	4440
141	2	4441
141	2	4442
141	3	4443
141	3	4444
142	0	3937
142	1	3895
142	2	4445
142	3	4445
143	0	3912
143	0	3895
143	1	4446
143	2	4447
143	2	4448
143	3	4449
143	3	4450
144	0	3937
144	1	3883
144	1	3889
144	2	4451
144	3	4452
144	3	4453
145	0	3937
145	1	3901
145	2	4454
145	3	4455
145	3	4456
146	0	4457
146	1	3901
146	2	4458
146	3	4459
146	3	4460
147	0	3913
147	0	3901
147	1	4461
147	2	4461
147	3	4462
147	3	4463
148	0	3883
148	0	3901
148	1	4464
148	2	4465
148	2	4466
148	3	3887
148	3	4467
149	0	3912
149	0	3901
149	1	4468
149	2	4469
149	3	4470
149	3	4471
150	0	3937
150	1	3901
150	1	3940
150	2	4472
150	3	4473
151	0	3912
151	0	3883
151	1	4474
151	2	4475
151	2	4476
151	3	4477
151	3	4478
152	0	3901
152	1	4479
152	2	4480
152	2	4479
152	3	4481
152	3	4482
153	0	3883
153	0	3901
153	1	4483
153	2	4484
153	2	4485
153	3	4486
153	3	4487
154	0	3895
154	0	3901
154	1	4488
154	1	4489
154	2	4488
154	2	4489
154	3	4490
154	3	4491
155	0	3895
155	0	4069
155	1	4492
155	2	4492
155	3	4493
155	3	4494
156	0	3883
156	0	3889
156	1	4495
156	2	4496
156	2	4497
156	3	4498
156	3	4499
157	0	3913
157	0	3901
157	1	4500
157	2	4501
157	2	4500
157	3	4502
157	3	4503
158	0	3912
158	0	3883
158	1	4504
158	2	4505
158	2	4506
158	3	4507
158	3	4508
159	0	3901
159	0	4098
159	1	4509
159	2	4510
159	2	4511
159	3	4512
159	3	3986
160	0	4052
160	1	4513
160	3	4514
160	3	4515
161	0	3912
161	0	3896
161	1	4187
161	2	4187
161	3	4516
161	3	4517
162	0	3913
162	0	4518
162	1	4519
162	2	4520
162	2	4519
162	3	4512
162	3	4521
163	0	3912
163	0	3913
163	1	4522
163	2	3891
163	2	4523
163	3	4524
163	3	4525
164	0	3937
164	1	3895
164	1	3913
164	2	4526
164	3	4526
165	0	3901
165	1	4527
165	2	4528
165	2	4529
165	3	4530
165	3	4531
166	0	3912
166	0	3901
166	1	4532
166	2	4533
166	2	4534
166	3	4535
166	3	4536
167	0	3883
167	0	3889
167	1	4537
167	2	4538
167	2	4539
167	3	4540
167	3	4541
168	0	3912
168	0	3883
168	1	4542
168	2	4543
168	3	4544
168	3	4545
169	0	3895
169	0	3901
169	1	4546
169	2	4547
169	3	4548
169	3	4549
170	0	3912
170	0	3997
170	1	4550
170	2	4551
170	3	4552
170	3	4553
171	0	3912
171	0	3913
171	1	4554
171	2	4555
171	2	4556
171	3	3995
171	3	4557
172	0	3895
172	1	4558
172	2	4559
172	2	4560
172	3	4561
172	3	4562
173	0	3901
173	1	4563
173	2	4564
173	3	4565
173	3	4566
174	0	3895
174	1	4567
174	2	4567
174	3	4568
174	3	4569
175	0	3940
175	1	4570
175	2	4570
175	3	4571
175	3	4572
176	0	3895
176	0	3901
176	1	4573
176	2	4574
176	3	4575
176	3	4576
177	0	3901
177	0	3896
177	1	4577
177	2	4578
177	3	4579
177	3	4580
178	0	3895
178	0	3896
178	1	4581
178	2	4581
178	3	4582
178	3	4583
179	0	3912
179	0	3889
179	1	4584
179	2	4585
179	2	4586
179	3	4587
179	3	4588
180	0	3901
180	0	3896
180	1	4589
180	2	4590
180	3	4591
180	3	4592
181	0	3895
181	0	3940
181	1	4593
181	2	4593
181	3	4594
181	3	4595
182	0	3901
182	1	4596
182	2	4596
182	3	4597
182	3	4598
183	0	3937
183	1	3912
183	1	3913
183	2	4599
183	3	4600
183	3	4601
184	0	3895
184	0	3896
184	1	4602
184	2	4603
184	2	4602
184	3	4604
184	3	4605
185	0	3895
185	1	4606
185	2	4607
185	2	4608
185	3	4609
185	3	4610
186	0	3937
186	1	4611
186	1	3940
186	2	4612
186	3	4612
187	0	3895
187	0	4611
187	1	4613
187	2	4614
187	3	4615
187	3	4616
188	0	4098
188	1	4617
188	2	4617
188	3	4618
188	3	4619
189	0	3937
189	1	3901
189	1	3896
189	2	4620
189	3	4621
189	3	4622
190	0	4052
190	1	4623
190	3	4624
190	3	4625
191	0	3901
191	1	4626
191	2	4404
191	3	4627
191	3	4628
192	0	3895
192	0	3901
192	1	4489
192	2	4488
192	3	4629
192	3	4630
193	0	3895
193	0	3901
193	1	4631
193	2	4632
193	3	4269
193	3	4633
194	0	3940
194	0	3997
194	1	4634
194	2	4635
194	3	4636
194	3	4637
195	0	3937
195	1	3901
195	2	4638
195	3	4639
196	0	3912
196	0	3913
196	1	4640
196	2	4641
196	2	4642
196	3	4643
196	3	3906
197	0	4644
197	1	4645
197	2	3901
197	2	4646
197	3	4647
198	0	3937
198	1	4098
198	2	4648
198	3	4649
199	0	3901
199	0	4611
199	1	4650
199	2	4651
199	2	4652
199	3	4653
199	3	4178
200	0	3901
200	0	3896
200	1	4654
200	2	4045
200	3	4655
200	3	4656
201	0	4657
201	1	3895
201	2	4658
201	3	4659
202	0	3912
202	1	4660
202	2	4661
202	2	4662
202	3	4663
202	3	4664
203	0	3895
203	0	3901
203	1	4665
203	2	4666
203	2	4310
203	3	4667
203	3	4503
204	0	4052
204	1	4668
204	3	4669
204	3	4670
205	0	4671
205	1	3901
205	1	3896
205	2	4672
205	3	4673
205	3	4674
206	0	3912
206	0	3883
206	1	4675
206	2	4676
206	2	4677
206	3	4678
206	3	4679
207	0	3901
207	1	4680
207	2	4680
207	3	3985
207	3	4681
208	0	4682
208	1	4683
208	2	4684
208	2	4685
208	3	4249
208	3	4686
209	0	4381
209	1	3901
209	2	4001
209	3	4687
209	3	4067
210	0	3883
210	0	3895
210	1	4688
210	2	4689
210	2	4690
210	3	4691
210	3	4692
211	0	3901
211	1	4693
211	2	4693
211	2	4694
211	3	4695
211	3	4696
212	0	3901
212	0	4069
212	1	4697
212	2	4697
212	3	4698
212	3	4699
213	0	3901
213	0	3896
213	1	4700
213	2	4700
213	2	4701
213	3	4702
213	3	4703
214	0	3895
214	1	4704
214	2	4306
214	2	4307
214	3	4307
214	3	4705
215	0	3937
215	1	3901
215	1	4098
215	2	4706
215	3	4707
215	3	4706
216	0	3895
216	0	3901
216	1	4708
216	2	4709
216	3	4710
216	3	4711
217	0	3937
217	1	3901
217	2	4712
217	3	4713
218	0	3940
218	1	4714
218	2	4714
218	2	4715
218	3	4716
218	3	4717
219	0	3901
219	0	3896
219	1	4718
219	2	4719
219	2	4720
219	3	4579
219	3	4721
220	0	3895
220	1	4581
220	2	4581
220	3	4722
220	3	4723
221	0	3895
221	0	3901
221	1	4724
221	2	4725
221	2	4724
221	3	4726
221	3	4727
222	0	3901
222	0	4098
222	1	4728
222	2	4505
222	2	4729
222	3	4730
222	3	4731
223	0	4098
223	1	4732
223	2	4733
223	3	4734
223	3	4735
224	0	3912
224	0	4098
224	1	4260
224	2	4736
224	2	4737
224	3	3980
224	3	4738
225	0	3895
225	1	4739
225	2	4740
225	2	4741
225	3	4742
225	3	4743
226	0	3901
226	0	4098
226	1	4744
226	2	4745
226	2	4746
226	3	3990
226	3	4747
227	0	3901
227	0	4098
227	1	4748
227	2	4749
227	2	4750
227	3	4751
227	3	4752
228	0	3883
228	0	3895
228	1	4753
228	1	4754
228	2	4753
228	2	4755
228	3	3975
228	3	4756
229	0	3895
229	0	3901
229	1	3964
229	2	3964
229	2	4757
229	3	4758
229	3	4759
230	0	3901
230	1	4760
230	2	4760
230	3	4761
230	3	4762
231	0	3895
231	1	4763
231	2	4764
231	2	4765
231	3	4766
231	3	4767
232	0	3895
232	0	3901
232	1	4768
232	2	4769
232	2	4770
232	3	4261
232	3	4771
233	0	3912
233	0	3895
233	1	4772
233	2	4773
233	3	4774
233	3	4775
234	0	3895
234	0	3896
234	1	4776
234	2	4776
234	2	4777
234	3	4776
234	3	4778
235	0	3883
235	0	3889
235	1	4779
235	2	4779
235	3	4780
235	3	4781
236	0	4671
236	1	3884
236	1	3889
236	2	4782
236	3	4783
236	3	4297
237	0	4098
237	1	4784
237	2	4785
237	2	4100
237	3	4786
237	3	4787
238	0	3889
238	0	3901
238	1	4788
238	2	4789
238	2	4788
238	3	4790
238	3	3959
239	0	3901
239	0	4646
239	1	4791
239	2	4792
239	2	4791
239	3	4793
239	3	4794
240	0	3889
240	0	3895
240	1	4795
240	2	4796
240	2	4797
240	3	4798
240	3	4799
241	0	3884
241	0	3889
241	1	4800
241	2	4800
241	2	4801
241	3	4802
241	3	4803
242	0	3913
242	0	3901
242	1	4804
242	2	4804
242	2	4805
242	3	4806
242	3	4807
243	0	4052
243	1	4808
243	2	4808
243	2	4809
243	3	4810
243	3	4811
244	0	3913
244	0	3901
244	1	4812
244	2	4813
244	2	4812
244	3	4814
244	3	4815
245	0	3895
245	1	4816
245	2	4817
245	2	4818
245	3	4819
245	3	4820
246	0	3901
246	0	3896
246	1	4821
246	2	4821
246	3	4822
246	3	4823
247	0	3889
247	0	3895
247	1	4824
247	2	4825
247	2	4824
247	3	4826
247	3	4827
248	0	3937
248	1	3912
248	2	4828
248	3	4828
249	0	3895
249	0	3896
249	1	4829
249	2	4830
249	2	4831
249	3	4048
249	3	4832
250	0	3901
250	0	3940
250	1	4833
250	2	4764
250	3	4834
250	3	4279
251	0	3901
251	1	4835
251	2	4836
251	3	4837
251	3	4838
252	0	3937
252	1	3895
252	2	4839
252	3	4839
252	3	4840
253	0	3895
253	0	3997
253	1	4841
253	2	4842
253	2	4843
253	3	4844
253	3	4845
254	0	4030
254	0	4098
254	1	4846
254	2	4847
254	2	4848
254	3	4535
254	3	4849
255	0	4671
255	1	3883
255	1	3889
255	2	4850
255	3	4851
255	3	4852
256	0	3913
256	0	3901
256	1	4339
256	2	4853
256	2	4854
256	3	4405
256	3	4855
257	0	3912
257	0	3883
257	1	4856
257	2	4856
257	3	4857
257	3	4858
258	0	3901
258	1	4859
258	2	4860
258	2	4861
258	3	4862
258	3	4863
259	0	4671
259	1	3889
259	1	3901
259	2	4864
259	3	4865
259	3	4310
260	0	3901
260	1	4866
260	2	4867
260	3	4868
260	3	4869
261	0	4870
261	1	3901
261	2	4871
261	3	4871
261	3	4872
262	0	3901
262	0	4611
262	1	4672
262	2	4873
262	3	4874
262	3	4875
263	0	3901
263	0	3896
263	1	4876
263	2	4877
263	2	4878
263	3	4834
263	3	4879
264	0	3895
264	1	4296
264	2	4880
264	2	4881
264	3	4882
264	3	4883
265	0	3913
265	0	3901
265	1	4884
265	2	4884
265	3	4885
265	3	4886
266	0	3901
266	1	3969
266	2	3969
266	3	4887
266	3	4888
267	0	3901
267	0	3896
267	1	4889
267	2	4890
267	2	4891
267	3	4892
267	3	4893
268	0	3901
268	1	4894
268	2	4895
268	2	4896
268	3	4897
268	3	4898
269	0	4381
269	1	3895
269	1	3901
269	2	4899
269	3	4900
270	0	3901
270	0	3940
270	1	4280
270	2	4901
270	2	4902
270	3	3962
270	3	4903
271	0	3895
271	1	4904
271	2	4905
271	2	4906
271	3	4907
271	3	4908
272	0	3895
272	1	4909
272	2	4909
272	2	4910
272	3	3910
272	3	4911
273	0	3895
273	0	3896
273	1	4912
273	2	4913
273	3	4914
273	3	4153
274	0	3901
274	1	4915
274	2	4916
274	2	4917
274	3	4918
274	3	4919
275	0	3895
275	1	4920
275	2	4920
275	3	4357
275	3	4921
276	0	3901
276	1	4922
276	2	4922
276	2	4923
276	3	4924
276	3	4925
277	0	3901
277	0	4098
277	1	4926
277	2	4927
277	3	4205
277	3	4928
278	0	3895
278	0	3901
278	1	4929
278	2	4930
278	2	4929
278	3	4931
278	3	4932
279	0	3901
279	1	4933
279	2	4934
279	2	4935
279	3	4134
279	3	4342
280	0	3913
280	0	3901
280	1	4936
280	2	4936
280	2	4937
280	3	4938
280	3	4939
281	0	3912
281	0	3913
281	1	4940
281	2	4941
281	2	4942
281	3	4943
281	3	4944
282	0	3901
282	0	3940
282	1	4945
282	2	4946
282	2	4945
282	3	4947
282	3	4948
283	0	3912
283	0	3997
283	1	4949
283	2	4950
283	2	4949
283	3	4951
283	3	4952
284	0	3895
284	0	3896
284	1	4953
284	2	4953
284	3	4954
284	3	4955
285	0	3912
285	0	3913
285	1	3950
285	2	4189
285	2	4956
285	3	4957
285	3	4958
286	0	3895
286	0	3896
286	1	4959
286	2	4960
286	3	4961
286	3	4138
287	0	3913
287	0	3901
287	1	4962
287	2	4963
287	2	4964
287	3	4965
287	3	4966
288	0	3901
288	0	4098
288	1	4967
288	2	4968
288	3	4969
288	3	4970
289	0	3912
289	0	3901
289	1	4971
289	2	4972
289	2	4973
289	3	4974
289	3	4975
290	0	3912
290	0	3913
290	1	4976
290	2	4976
290	3	4977
290	3	4978
291	0	3937
291	1	3895
291	1	3896
291	2	4979
291	3	4980
291	3	4861
292	0	4671
292	1	3895
292	1	3896
292	2	4981
292	3	4982
293	0	3895
293	0	3913
293	1	4189
293	2	4189
293	2	4983
293	3	4885
293	3	4984
294	0	3901
294	1	4985
294	2	4986
294	3	4987
294	3	4988
295	0	3901
295	1	3964
295	2	3964
295	2	4757
295	3	4758
295	3	4989
296	0	3901
296	1	4577
296	2	4990
296	3	4991
296	3	3968
297	0	3901
297	1	4432
297	2	4729
297	2	4992
297	3	4993
297	3	4994
298	0	3901
298	0	3896
298	1	4995
298	2	4995
298	2	4996
298	3	4997
298	3	4998
299	0	4999
299	1	3901
299	1	3896
299	2	5000
299	3	5001
299	3	5002
300	0	3937
300	1	3912
300	1	4098
300	2	5003
300	3	5004
301	0	3895
301	0	3901
301	1	5005
301	2	5006
301	2	5007
301	3	5008
301	3	5009
302	0	3895
302	1	5010
302	2	5010
302	2	5011
302	3	5012
302	3	5013
303	0	3901
303	1	5014
303	2	5014
303	2	5015
303	3	5016
303	3	5017
304	0	3901
304	1	5014
304	2	5014
304	2	5015
304	3	5018
304	3	5019
305	0	3895
305	0	3901
305	1	5014
305	2	5014
305	2	5015
305	3	5020
305	3	4703
306	0	5021
306	1	3901
306	2	5022
306	3	5023
306	3	5024
307	0	3895
307	1	5025
307	2	5026
307	3	3943
307	3	4229
308	0	3940
308	0	4098
308	1	5027
308	2	5028
308	3	5029
308	3	5030
309	0	3895
309	1	5031
309	2	5032
309	3	5032
309	3	5033
310	0	4381
310	1	3884
310	1	3889
310	2	5034
310	3	5034
310	3	5035
311	0	4381
311	1	3889
311	1	3901
311	2	5036
311	3	5037
311	3	5036
312	0	4381
312	1	3912
312	1	3901
312	2	5038
312	3	5039
312	3	5040
313	0	3912
313	0	3883
313	1	5041
313	2	5042
313	2	5041
313	3	5043
313	3	5044
314	0	4381
314	1	3895
314	1	3901
314	2	5045
314	3	5046
314	3	5047
315	0	4381
315	1	3913
315	1	3901
315	2	5048
315	3	4749
315	3	5048
316	0	3895
316	0	3901
316	1	5049
316	2	5050
316	3	5051
316	3	5052
317	0	4518
317	0	4098
317	1	5053
317	1	5054
317	2	5053
317	2	5054
317	3	5055
317	3	5056
318	0	3901
318	1	5057
318	1	5058
318	2	5057
318	2	5059
318	3	5060
318	3	5061
319	0	3895
319	0	3901
319	1	5062
319	2	5062
319	3	5063
319	3	5064
320	0	4381
320	1	3895
320	1	3901
320	2	5065
320	2	5066
320	3	5067
321	0	3895
321	1	5068
321	2	5069
321	2	4010
321	3	5070
321	3	5071
322	0	3901
322	1	4021
322	2	5072
322	2	5073
322	3	5074
322	3	5075
323	0	3912
323	0	3895
323	1	5076
323	2	5077
323	2	5078
323	3	5079
323	3	5080
324	0	3940
324	0	4098
324	1	5081
324	2	5082
324	2	5083
324	3	5084
324	3	5085
325	0	3883
325	0	3901
325	1	5086
325	2	5087
325	2	5088
325	3	5089
325	3	5090
